owner_id,owner_login,owner_name,owner_url,homepage_url,owner_description,owner_logo,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,npm_downloads_start,npm_downloads_end,npm_downloads_growth_rate,npm_downloads_growth_percentile,npm_downloads_final_weight,pypi_downloads_start,pypi_downloads_end,pypi_downloads_growth_rate,pypi_downloads_growth_percentile,pypi_downloads_final_weight,cargo_downloads_start,cargo_downloads_end,cargo_downloads_growth_rate,cargo_downloads_growth_percentile,cargo_downloads_final_weight
MDEyOk9yZ2FuaXphdGlvbjQ2MDM3NTgy,57blocks,57blocks,https://github.com/57blocks,www.57blocks.io,,https://avatars.githubusercontent.com/u/46037582?v=4,2026-01-01,2026-04-01,0.0,39.0,-0.61,,,0.0,387.0,76.4,99.91587212563095,1.0,29.0,117.0,-0.883,,,,,,,,,,,,
O_kgDOCST2mQ,move-cn,Move中文,https://github.com/move-cn,https://movecn.xyz/,,https://avatars.githubusercontent.com/u/153417369?v=4,2026-01-01,2026-04-01,0.0,1646.0,15.46,95.61643835616438,0.4749163422239696,0.0,709.0,140.8,99.95793606281548,0.5250836577760303,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjExNjQ2NzUw,cmderdev,cmder,https://github.com/cmderdev,https://cmder.app,,https://avatars.githubusercontent.com/u/11646750?v=4,2026-01-01,2026-04-01,0.0,26844.0,267.44,99.97190024587285,1.0,,2.0,,,,,,,,,,,,,,,,,,
O_kgDOCAhhsA,Trainy-ai,Trainy,https://github.com/Trainy-ai,trainy.ai,Tools to make distributed training easy.,https://avatars.githubusercontent.com/u/134767024?v=4,2026-01-01,2026-04-01,0.0,142.0,0.42,48.18932209343168,0.0739403236321764,0.0,404.0,79.8,99.92288278182838,0.9260596763678236,,,,,,3.0,16.0,-0.984,,,,,,,
O_kgDOD8PtuA,paperclipai,Paperclip,https://github.com/paperclipai,https://paperclip.ing/,"The zero-human business building company - manage business goals, not pull requests",https://avatars.githubusercontent.com/u/264498616?v=4,2026-01-01,2026-04-01,0.0,47586.0,474.86,99.9929750614682,0.3655681699614068,0.0,54.0,9.8,98.60838474481211,0.3350898689669352,0.0,207228.0,206.228,99.95136186770428,0.2993419610716579,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjI0MjcwNDE1,awesome-selfhosted,awesome-selfhosted,https://github.com/awesome-selfhosted,https://awesome-selfhosted.net/,A list of Free Software network services and web applications which can be hosted on your own server(s).,https://avatars.githubusercontent.com/u/24270415?v=4,2026-01-01,2026-04-01,829.0,284975.0,342.75753920386006,99.98243765367052,0.6884084901167679,571.0,601.0,0.052539404553415,45.36595625350533,0.3115915098832321,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjg1MzI4ODQy,rome,Rome,https://github.com/rome,,,https://avatars.githubusercontent.com/u/85328842?v=4,2026-01-01,2026-04-01,0.0,23610.0,235.1,99.96838777660696,1.0,,,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjUxNjEyMTA=,micro,Micro,https://github.com/micro,https://micro.mu,All Things Micro,https://avatars.githubusercontent.com/u/5161210?v=4,2026-01-01,2026-04-01,0.0,22727.0,226.27,99.96136283807516,1.0,,3.0,,,,,,,,,96.0,153.0,-0.847,,,,,,,
O_kgDOBXkhNw,DecodersCommunity,Decoders Community,https://github.com/DecodersCommunity,,There is immense power when a group of people with similar interests gets together to work toward the same goals. #DecodersCommunity 🖤,https://avatars.githubusercontent.com/u/91824439?v=4,2026-01-01,2026-04-01,0.0,108.0,0.08,28.220934316824724,0.0072581311255163,0.0,322.0,63.4,99.8948401570387,0.9927418688744836,,,,,,,,,,,,,,,
O_kgDOD5sO9A,zeroclaw-labs,ZeroClaw Labs,https://github.com/zeroclaw-labs,www.zeroclawlabs.ai,Personal AI Private Assistant,https://avatars.githubusercontent.com/u/261820148?v=4,2026-01-01,2026-04-01,0.0,29271.0,291.71,99.97892518440464,0.5028781414249921,0.0,201.0,39.2,99.7966909702748,0.4971218585750079,,,,,,,,,,,0.0,55.0,-0.945,,
O_kgDOBlEnGQ,coredao-org,coredao-org,https://github.com/coredao-org,https://coredao.org/,"Core blockchain, powered by Satoshi Plus consensus.",https://avatars.githubusercontent.com/u/105981721?v=4,2026-01-01,2026-04-01,0.0,669.0,5.69,87.73094485423253,0.4019421527581422,0.0,504.0,99.8,99.93690409422322,0.5980578472418577,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjkwNjgwNDkw,mage-os,Mage-OS,https://github.com/mage-os,https://mage-os.org/,Community-Driven Commerce,https://avatars.githubusercontent.com/u/90680490?v=4,2026-01-01,2026-04-01,0.0,259.0,1.59,69.42219880576044,0.2280351263916557,0.0,347.0,68.4,99.90185081323612,0.7719648736083443,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjY4NjM0MjQ1,codemistic,CodeMistic,https://github.com/codemistic,https://codemistic.github.io,,https://avatars.githubusercontent.com/u/68634245?v=4,2026-01-01,2026-04-01,0.0,992.0,8.92,91.87565858798736,0.447497737114697,0.0,455.0,90.0,99.9298934380258,0.5525022628853031,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjY2OTU5NDQw,codesphere-cloud,Codesphere,https://github.com/codesphere-cloud,codesphere.com,,https://avatars.githubusercontent.com/u/66959440?v=4,2026-01-01,2026-04-01,6.0,28.0,-0.72,,,20.0,1019.0,49.95,99.8597868760516,1.0,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjUyMTk5Njgz,netchx,Netch,https://github.com/netchx,https://docs.netch.org,A simple proxy client,https://avatars.githubusercontent.com/u/52199683?v=4,2026-01-01,2026-04-01,0.0,17488.0,173.88,99.9402880224798,1.0,,,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjgzNjc2MzA=,stripe-archive,Stripe Archive,https://github.com/stripe-archive,https://github.com/stripe,"Archived projects at Stripe. For active projects, visit:",https://avatars.githubusercontent.com/u/8367630?v=4,2026-01-01,2026-04-01,0.0,16805.0,167.05,99.93326308394802,0.9892950900159928,0.0,5.0,0.0,19.73499719573752,0.0107049099840071,59.0,2.0,-0.998,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjYyNjk3OTkw,vesoapp,veso,https://github.com/vesoapp,https://veso.app,,https://avatars.githubusercontent.com/u/62697990?v=4,2026-01-01,2026-04-01,0.0,146.0,0.46,49.443273621355814,0.0812618149582506,0.0,256.0,50.2,99.86679753224902,0.9187381850417494,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjk4NDM2OA==,Reactive-Extensions,Reactive Extensions,https://github.com/Reactive-Extensions,http://reactivex.io/,An API for asynchronous programming with observable streams,https://avatars.githubusercontent.com/u/984368?v=4,2026-01-01,2026-04-01,0.0,22026.0,219.26,99.95433789954338,0.7450415326343891,,,,,,5487.0,17316.0,2.1558228540185893,67.26653696498055,0.2549584673656108,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjEyNzExMTAz,alisw,alisw,https://github.com/alisw,https://alisw.github.io,,https://avatars.githubusercontent.com/u/12711103?v=4,2026-01-01,2026-04-01,0.0,107.0,0.07,26.42255005268704,0.0057867647369488,0.0,231.0,45.2,99.8247335950645,0.9942132352630512,,,,,,,,,,,,,,,
O_kgDODzQDSg,qwibitai,Qwibit.ai,https://github.com/qwibitai,https://www.qwibit.ai/,Building AI-native Infrastructure,https://avatars.githubusercontent.com/u/255066954?v=4,2026-01-01,2026-04-01,0.0,26851.0,267.51,99.97541271513876,0.5229182892058425,0.0,52.0,9.4,98.50673022994953,0.4770817107941574,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE2NDQ1OTk1,vuejs-templates,vuejs-templates,https://github.com/vuejs-templates,,,https://avatars.githubusercontent.com/u/16445995?v=4,2026-01-01,2026-04-01,0.0,15658.0,155.58,99.92623814541622,1.0,,,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjMxMTIzMzQ0,hngprojects,HNG Tech,https://github.com/hngprojects,https://hng.tech,,https://avatars.githubusercontent.com/u/31123344?v=4,2026-01-01,2026-04-01,0.0,972.0,8.72,91.6947664207938,0.4455373158382572,0.0,386.0,76.2,99.90886146943356,0.5544626841617428,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE0OTQ1MDQz,PerfectlySoft,PerfectlySoft Inc.,https://github.com/PerfectlySoft,http://perfect.org,Server-side Swift,https://avatars.githubusercontent.com/u/14945043?v=4,2026-01-01,2026-04-01,0.0,15151.0,150.51,99.92272567615034,1.0,,,,,,,,,,,,,,,,,,,,
O_kgDOB5UidQ,openbuildxyz,OpenBuild,https://github.com/openbuildxyz,https://openbuild.xyz,,https://avatars.githubusercontent.com/u/127214197?v=4,2026-01-01,2026-04-01,0.0,219.0,1.19,64.64172813487882,0.1877945928530548,0.0,263.0,51.6,99.87380818844645,0.8122054071469451,,,,,,,,,,,,,,,
O_kgDOC0n2rw,nimbus-town,Nimbus,https://github.com/nimbus-town,,WIP,https://avatars.githubusercontent.com/u/189396655?v=4,2026-01-01,2026-04-01,0.0,120.0,0.2,38.99894625922023,0.0297619207709146,0.0,220.0,43.0,99.81071228266966,0.9702380792290852,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQ1ODYzNjk5,etclabscore,etclabscore,https://github.com/etclabscore,https://etclabs.org/,,https://avatars.githubusercontent.com/u/45863699?v=4,2026-01-01,2026-04-01,0.0,304.0,2.04,73.71268001404988,0.2662618133627623,0.0,282.0,55.4,99.88081884464384,0.7337381866372378,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjc1Njc4OTY=,fashiontec,FashionTec,https://github.com/fashiontec,http://fashiontec.org,software and hardware tools for garment production with a global community of makers and standardization of open formats,https://avatars.githubusercontent.com/u/7567896?v=4,2026-01-01,2026-04-01,0.0,14499.0,143.99,99.91570073761856,1.0,,,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE0MTMxNDIw,Cleveroad,Cleveroad,https://github.com/Cleveroad,https://www.cleveroad.com/,Professional web and mobile development company. Full-cycle IT development!,https://avatars.githubusercontent.com/u/14131420?v=4,2026-01-01,2026-04-01,0.0,14463.0,143.63,99.90867579908677,1.0,,1.0,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjUxMDQ3Mg==,pagekit,Pagekit,https://github.com/pagekit,http://pagekit.com,A modular and lightweight CMS built with Symfony components,https://avatars.githubusercontent.com/u/510472?v=4,2026-01-01,2026-04-01,0.0,15715.0,156.15,99.92975061468212,0.8728959595792982,,,,,,61834.0,103022.0,0.6661060258110425,19.26070038910506,0.1271040404207018,,,,,,,,,,
O_kgDOBlCtsQ,Crosstalk-Solutions,Crosstalk Solutions,https://github.com/Crosstalk-Solutions,https://crosstalksolutions.com,,https://avatars.githubusercontent.com/u/105950641?v=4,2026-01-01,2026-04-01,12.0,22070.0,219.7,99.95785036880928,0.5976302238302351,3.0,21.0,3.2,92.55818844643858,0.4023697761697647,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjc1Njg4OTk5,twurple,twurple,https://github.com/twurple,,,https://avatars.githubusercontent.com/u/75688999?v=4,2026-01-01,2026-04-01,715.0,732.0,0.0237762237762237,12.125043905865825,0.0647542518745283,23.0,26.0,0.1304347826086956,55.64708356702187,0.2976996117913573,24696.0,4036921.0,162.46456916099774,99.90272373540856,0.6375461363341144,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE3ODE4MzU=,requirejs,requirejs,https://github.com/requirejs,,,https://avatars.githubusercontent.com/u/1781835?v=4,2026-01-01,2026-04-01,0.0,21534.0,214.34,99.95082543027748,0.6006642852870722,0.0,1.0,-0.8,,,19789.0,100073.0,4.0570013643943605,88.32684824902724,0.3993357147129278,29.0,26.0,-0.974,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjU1MjQyNTY2,PrivacySafe,PrivacySafe,https://github.com/PrivacySafe,https://privacysafe.app,PrivacySafe,https://avatars.githubusercontent.com/u/55242566?v=4,2026-01-01,2026-04-01,0.0,64.0,-0.36,,,0.0,171.0,33.2,99.76864834548512,1.0,20.0,42.0,-0.958,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjExMzcwNjMx,loklak,loklak,https://github.com/loklak,http://loklak.org,"Distributed search and analytics framework to collect, store, search, and analyze social media",https://avatars.githubusercontent.com/u/11370631?v=4,2026-01-01,2026-04-01,0.0,11745.0,116.45,99.8735511064278,1.0,,,,,,,,,,,,,,,,,,,,
O_kgDOD4bFfQ,gsd-build,GSD,https://github.com/gsd-build,https://gsd.build,,https://avatars.githubusercontent.com/u/260490621?v=4,2026-01-01,2026-04-01,225.0,52813.0,233.7244444444445,99.96487530734106,0.3795994640636704,20.0,163.0,7.15,97.74957936062816,0.3666068660293829,843.0,50783.0,49.783,99.70817120622569,0.2537936699069465,,,,,,,,,,
O_kgDOD6e7Sw,aden-hive,Aden,https://github.com/aden-hive,https://adenhq.com/,"Aden Hive is an open-source, Python-based framework designed for building production-grade, autonomous, and self-improving AI agents.",https://avatars.githubusercontent.com/u/262650699?v=4,2026-01-01,2026-04-01,0.0,10444.0,103.44,99.84896382156656,0.5024497788666297,0.0,177.0,34.4,99.78266965787998,0.4975502211333703,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjg2MjQ1NzEy,ferrocene,Ferrocene,https://github.com/ferrocene,https://ferrocene.dev/en,An open source qualified Rust compiler for functional safety,https://avatars.githubusercontent.com/u/86245712?v=4,2026-01-01,2026-04-01,0.0,50.0,-0.5,,,0.0,162.0,31.4,99.73359506449803,1.0,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjkwMTc4OTM3,sismo-core,sismo-core,https://github.com/sismo-core,,,https://avatars.githubusercontent.com/u/90178937?v=4,2026-01-01,2026-04-01,0.0,17233.0,171.33,99.9367755532139,0.5130608686668103,0.0,73.0,13.6,99.17624789680312,0.4869391313331896,145.0,574.0,-0.426,,,,,,,,,,,,
O_kgDODXulyA,RightNow-AI,RightNow,https://github.com/RightNow-AI,https://www.rightnowai.co/,GPU AI Code Editor,https://avatars.githubusercontent.com/u/226207176?v=4,2026-01-01,2026-04-01,0.0,18655.0,185.55,99.9473129610116,0.5284012533217141,0.0,45.0,8.0,98.1842400448682,0.471598746678286,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjUzMTQxMzQy,Ascend,Ascend,https://github.com/Ascend,ascend.huawei.com,昇腾万里，让智能无所不及,https://avatars.githubusercontent.com/u/53141342?v=4,2026-01-01,2026-04-01,561.0,767.0,0.3672014260249554,46.25219529329118,0.213983326175268,385.0,417.0,0.0831168831168831,50.12619181155357,0.2869111707356807,17.0,10.0,-0.99,,,198.0,180845.0,179.845,100.0,0.4991055030890514,,,,,
MDEyOk9yZ2FuaXphdGlvbjY1MzA0Mjk=,BoltsFramework,BoltsFramework,https://github.com/BoltsFramework,https://opensource.fb.com,Bolts is a collection of low-level libraries designed to make developing mobile apps easier.,https://avatars.githubusercontent.com/u/6530429?v=4,2026-01-01,2026-04-01,0.0,11140.0,110.4,99.86652616789604,1.0,0.0,1.0,-0.8,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjEyNTE2NDUz,lambci,LambCI,https://github.com/lambci,lambci.org,Serverless continuous integration,https://avatars.githubusercontent.com/u/12516453?v=4,2026-01-01,2026-04-01,0.0,10813.0,107.13,99.86301369863013,1.0,0.0,1.0,-0.8,,,3.0,8.0,-0.992,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjMyMDYwMTY2,bottenderjs,bottenderjs,https://github.com/bottenderjs,https://bottender.js.org,,https://avatars.githubusercontent.com/u/32060166?v=4,2026-01-01,2026-04-01,0.0,1937.0,18.37,96.52089919213208,0.5087223660217531,,,,,,5120.0,808649.0,156.9392578125,99.85408560311284,0.4912776339782469,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjEzMDg0MQ==,magicalpanda,Magical Panda Software,https://github.com/magicalpanda,magicalpanda.com,,https://avatars.githubusercontent.com/u/130841?v=4,2026-01-01,2026-04-01,0.0,10778.0,106.78,99.85950122936424,1.0,,,,,,,,,,,,,,,,,,,,
O_kgDOD2SkHg,rtk-ai,rtk-ai,https://github.com/rtk-ai,https://www.rtk-ai.app,rtk tools to optimise your vibecoding,https://avatars.githubusercontent.com/u/258253854?v=4,2026-01-01,2026-04-01,0.0,17684.0,175.84,99.94380049174568,0.5400551985128197,0.0,37.0,6.4,97.32192933258553,0.4599448014871803,0.0,8.0,-0.992,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE3NzE2Nzg0,dropseed,Dropseed,https://github.com/dropseed,https://www.dropseed.dev,Tools for building better software.,https://avatars.githubusercontent.com/u/17716784?v=4,2026-01-01,2026-04-01,0.0,654.0,5.54,87.46048472075869,0.4002536629536664,0.0,243.0,47.6,99.84576556365676,0.5997463370463336,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjIzMTMxMDI2,ReactNativeNews,React Native News,https://github.com/ReactNativeNews,http://reactnative.cc/,Managing all news React Native - Including the React Native Newsletter,https://avatars.githubusercontent.com/u/23131026?v=4,2026-01-01,2026-04-01,0.0,10491.0,103.91,99.85247629083246,0.9892727197339524,0.0,5.0,0.0,19.73499719573752,0.0107272802660474,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjYyMjI4Mzc=,rolling-scopes,Rolling Scopes,https://github.com/rolling-scopes,https://rollingscopes.com/,Front-end/JavaScript developer community,https://avatars.githubusercontent.com/u/6222837?v=4,2026-01-01,2026-04-01,0.0,10372.0,102.72,99.84193888303476,1.0,,5.0,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQ5NTk0OTUw,cu-ecen-aeld,CU Boulder AESD ECEN 5713 ,https://github.com/cu-ecen-aeld,https://sites.google.com/colorado.edu/ecen5713/home,Course Github Organization for University of Colorado at Boulder ECEN 5713 Advanced Embedded Software Development (previously 5013-002),https://avatars.githubusercontent.com/u/49594950?v=4,2026-01-01,2026-04-01,45.0,321.0,2.21,75.00175623463295,0.2776534584316412,12.0,484.0,39.333333333333336,99.80370162647225,0.7223465415683588,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjgzODQ3MA==,Famous,Famo.us,https://github.com/Famous,http://www.famo.us,,https://avatars.githubusercontent.com/u/838470?v=4,2026-01-01,2026-04-01,0.0,10310.0,102.1,99.83842641376889,1.0,,,,,,175.0,494.0,-0.506,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjU0NDM1MzEz,lukilabs,Craft Docs,https://github.com/lukilabs,https://craft.do,,https://avatars.githubusercontent.com/u/54435313?v=4,2026-01-01,2026-04-01,0.0,7958.0,78.58,99.72251492799438,0.4614161592041071,0.0,11.0,1.2,81.83538979248458,0.1751452392445547,0.0,140970.0,139.97,99.80544747081711,0.3634386015513381,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE1NTI1ODM1,alcatraz,Alcatraz,https://github.com/alcatraz,http://alcatraz.io,The package manager for Xcode,https://avatars.githubusercontent.com/u/15525835?v=4,2026-01-01,2026-04-01,0.0,10248.0,101.48,99.834913944503,1.0,,,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjkwMzIzMw==,RestKit,The RestKit Project,https://github.com/RestKit,http://restkit.org/,,https://avatars.githubusercontent.com/u/903233?v=4,2026-01-01,2026-04-01,0.0,10171.0,100.71,99.8278890059712,1.0,,,,,,,,,,,211.0,732.0,-0.268,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE2MzE1NDg1,oss-gate,OSS Gate,https://github.com/oss-gate,,,https://avatars.githubusercontent.com/u/16315485?v=4,2026-01-01,2026-04-01,0.0,133.0,0.33,44.920969441517386,0.0566340015083496,0.0,153.0,29.6,99.70555243970836,0.9433659984916504,,,,,,,,,,,,,,,
O_kgDOD1Mvlg,npmx-dev,npmx,https://github.com/npmx-dev,https://npmx.dev,"A fast, modern browser for the npm registry",https://avatars.githubusercontent.com/u/257109910?v=4,2026-01-01,2026-04-01,0.0,3042.0,29.42,98.26132771338251,0.4925578330576492,0.0,237.0,46.4,99.83875490745932,0.5074421669423507,0.0,134.0,-0.866,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE5NTAzNTYx,qtumproject,Qtum,https://github.com/qtumproject,qtum.org,,https://avatars.githubusercontent.com/u/19503561?v=4,2026-01-01,2026-04-01,0.0,1213.0,11.13,93.58798735511064,0.4630082084268774,0.0,246.0,48.2,99.85277621985418,0.5369917915731226,20.0,107.0,-0.893,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjI5MTM0MjIx,nearai,NEAR AI,https://github.com/nearai,near.ai,,https://avatars.githubusercontent.com/u/29134221?v=4,2026-01-01,2026-04-01,0.0,12044.0,119.44,99.87706357569373,0.5059427623086495,0.0,110.0,21.0,99.58286595625351,0.4940572376913504,24.0,37.0,-0.963,,,35.0,65.0,-0.935,,,0.0,20.0,-0.98,,
MDEyOk9yZ2FuaXphdGlvbjEzNDI0MDY5,atom-archive,Atom Archive,https://github.com/atom-archive,https://atom.io,Projects that are no longer maintained by GitHub.,https://avatars.githubusercontent.com/u/13424069?v=4,2026-01-01,2026-04-01,0.0,9821.0,97.21,99.81383912890762,1.0,,,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE2ODQ4MjYx,tflearn,TFLearn,https://github.com/tflearn,http://tflearn.org,,https://avatars.githubusercontent.com/u/16848261?v=4,2026-01-01,2026-04-01,0.0,9631.0,95.31,99.80681419037585,1.0,,,,,,,,,,,319.0,621.0,-0.379,,,,,,,
