owner_id,owner_login,owner_name,owner_url,homepage_url,owner_description,owner_logo,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,npm_downloads_start,npm_downloads_end,npm_downloads_growth_rate,npm_downloads_growth_percentile,npm_downloads_final_weight,pypi_downloads_start,pypi_downloads_end,pypi_downloads_growth_rate,pypi_downloads_growth_percentile,pypi_downloads_final_weight,cargo_downloads_start,cargo_downloads_end,cargo_downloads_growth_rate,cargo_downloads_growth_percentile,cargo_downloads_final_weight
MDEyOk9yZ2FuaXphdGlvbjExNzI0MjUx,mila-iqia,Mila,https://github.com/mila-iqia,https://mila.quebec/,Quebec Artificial Intelligence Institute,https://avatars.githubusercontent.com/u/11724251?v=4,2026-01-01,2026-04-01,1008.0,2395.0,1.3759920634920637,99.60380348652932,1.0,3.0,3.0,-0.7,,,,,,,,7.0,2.0,-0.998,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE1MTIzMTEy,SpringCloud,Spring Cloud中国社区,https://github.com/SpringCloud,http://springcloud.cn,Spring Cloud中国社区倾力打造书籍-《重新定义Spring Cloud实战》,https://avatars.githubusercontent.com/u/15123112?v=4,2026-01-01,2026-04-01,1193.0,2815.0,1.3595976529756917,99.5958795562599,1.0,,,,,,,,,,,,,,,,,,,,
O_kgDOCZ46Xw,google-labs-code,Google Labs Code,https://github.com/google-labs-code,,,https://avatars.githubusercontent.com/u/161364575?v=4,2026-01-01,2026-04-01,2696.0,7570.0,1.8078635014836797,99.69096671949286,0.690035434676503,6.0,10.0,0.0,17.951213925790196,0.0023305728198776,2964.0,33108.0,10.17004048582996,97.24907063197026,0.3076339925036194,,,,,,,,,,
O_kgDODYBPqw,noctalia-dev,Noctalia,https://github.com/noctalia-dev,https://noctalia.dev,,https://avatars.githubusercontent.com/u/226512811?v=4,2026-01-01,2026-04-01,2233.0,5161.0,1.3112404836542768,99.57210776545166,1.0,,74.0,,,,,,,,,,,,,,,,,,
O_kgDODNg0lw,InterceptSuite,InterceptSuite,https://github.com/InterceptSuite,https://interceptsuite.com/,"A cross platform SOCKS5 MITM proxy based network traffic interception tool that enables TLS/SSL inspection, analysis, and manipulation at the network level.",https://avatars.githubusercontent.com/u/215495831?v=4,2026-01-01,2026-04-01,1659.0,3800.0,1.2905364677516575,99.56418383518223,1.0,1.0,1.0,-0.9,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE0MTMxNDIw,Cleveroad,Cleveroad,https://github.com/Cleveroad,https://www.cleveroad.com/,Professional web and mobile development company. Full-cycle IT development!,https://avatars.githubusercontent.com/u/14131420?v=4,2026-01-01,2026-04-01,3858.0,8814.0,1.284603421461897,99.55625990491284,1.0,,,,,,,,,,,,,,,,,,,,
O_kgDOCFakBg,shadcn-ui,shadcn-ui,https://github.com/shadcn-ui,https://ui.shadcn.com,Build your component library.,https://avatars.githubusercontent.com/u/139895814?v=4,2026-01-01,2026-04-01,127017.0,132469.0,0.0429233882078776,73.30427892234547,0.5157395091616238,14.0,81.0,4.785714285714286,99.9198350893266,0.4842604908383761,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQwNTg5NTQy,badgen,Badgen,https://github.com/badgen,https://badgen.net,Fast badge generating service,https://avatars.githubusercontent.com/u/40589542?v=4,2026-01-01,2026-04-01,2077.0,2096.0,0.0091478093403948,30.213946117274165,0.1204939888845968,16.0,17.0,0.0625,69.90952817224003,0.1474468387917884,8499.0,514621.0,59.5507706789034,99.29368029739776,0.7320591723236147,,,,,,,,,,
O_kgDOCkmIpw,rowboatlabs,RowBoat Labs,https://github.com/rowboatlabs,https://www.rowboatlabs.com,,https://avatars.githubusercontent.com/u/172591271?v=4,2026-01-01,2026-04-01,4200.0,9332.0,1.2219047619047618,99.52456418383518,1.0,5.0,7.0,-0.3,,,,,,,,3.0,25.0,-0.975,,,,,,,
O_kgDOCNTANw,dmno-dev,DMNO,https://github.com/dmno-dev,https://varlock.dev,Building the future of configuration,https://avatars.githubusercontent.com/u/148160567?v=4,2026-01-01,2026-04-01,1136.0,3226.0,1.8397887323943665,99.69889064976228,0.4608653816214212,6.0,15.0,0.5,98.265002290426,0.1214963888356278,3788.0,109529.0,27.91473072861669,98.88475836431226,0.4176382295429508,,,,,,,,,,
O_kgDODTLHMA,slopus,slopus,https://github.com/slopus,https://slopus.com,There have never been a better time,https://avatars.githubusercontent.com/u/221431600?v=4,2026-01-01,2026-04-01,6389.0,17408.0,1.7246830489904523,99.68304278922344,0.643250860604973,32.0,44.0,0.375,97.45762711864408,0.3567491393950269,2307.0,1951.0,-0.1543129605548331,,,,,,,,,,,,
O_kgDOCr2Pmw,GVCLab,GVC Lab @ Great Bay University,https://github.com/GVCLab,gvclab.github.io,Generative & intellengent Visual Computing Lab @ Great Bay University,https://avatars.githubusercontent.com/u/180195227?v=4,2026-01-01,2026-04-01,1138.0,2473.0,1.17311072056239,99.50871632329635,1.0,4.0,4.0,-0.6,,,,,,,,,,,,,,,,,
O_kgDODdyUFQ,Soul-AILab,Soul AI Lab,https://github.com/Soul-AILab,https://www.soulapp.cn/soulX,,https://avatars.githubusercontent.com/u/232559637?v=4,2026-01-01,2026-04-01,2938.0,6317.0,1.1501021102791014,99.49286846275751,1.0,5.0,9.0,-0.1,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjIzNDk1NTI5,thu-pacman,"PACMAN Group, Tsinghua University",https://github.com/thu-pacman,https://pacman.cs.tsinghua.edu.cn,"Parallel Architecture & Compiler technology of Mobile, Accelerated, and Networked systems",https://avatars.githubusercontent.com/u/23495529?v=4,2026-01-01,2026-04-01,1948.0,4853.0,1.4912731006160165,99.64342313787638,0.7473924585568082,20.0,22.0,0.1,83.61200183234081,0.2526075414431918,,,,,,2.0,2.0,-0.998,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjU0OTQ0MTc0,larksuite,Lark Technologies Pte. Ltd.,https://github.com/larksuite,https://www.larksuite.com,,https://avatars.githubusercontent.com/u/54944174?v=4,2026-01-01,2026-04-01,3249.0,5988.0,0.8430286241920592,99.27099841521397,0.3660962848563727,32.0,47.0,0.46875,98.14475492441596,0.2768807519208401,13086.0,979561.0,73.85564725661011,99.33085501858736,0.3570229632227872,,,,,,17.0,117.0,-0.883,,
O_kgDODKy-ZA,Robbyant,Robbyant,https://github.com/Robbyant,https://www.robbyant.com/,"Intelligence in Action, Benefits for Everyone",https://avatars.githubusercontent.com/u/212647524?v=4,2026-01-01,2026-04-01,2591.0,5995.0,1.3137784639135468,99.58003169572108,0.7844167286522584,11.0,18.0,0.6363636363636364,98.79752633989922,0.2155832713477416,,,,,,,,,,,,,,,
O_kgDODB_dcA,Fission-AI,Fission,https://github.com/Fission-AI,,"From Idea to Action, Instantly.",https://avatars.githubusercontent.com/u/203414896?v=4,2026-01-01,2026-04-01,12391.0,32860.0,1.6519247841175049,99.66719492868464,0.5229237149350934,19.0,42.0,1.2105263157894737,99.4732020155749,0.2664162698762286,6753.0,61353.0,8.085295424255886,96.5799256505576,0.2106600151886779,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQ3MDg3NDk2,lowdefy,Lowdefy,https://github.com/lowdefy,https://lowdefy.com,"Config-first web framework for AI and humans, by Resonancy.io",https://avatars.githubusercontent.com/u/47087496?v=4,2026-01-01,2026-04-01,2918.0,2955.0,0.0126799177518848,37.74960380348653,0.2557479823891427,16.0,16.0,0.0,17.951213925790196,0.0400868627130747,2782.0,151545.0,53.47340043134436,99.25650557620816,0.7041651548977825,,,,,,,,,,
O_kgDOD5pBzQ,agenticnotetaking,agenticnotetaking,https://github.com/agenticnotetaking,,,https://avatars.githubusercontent.com/u/261767629?v=4,2026-01-01,2026-04-01,1341.0,2765.0,1.0618941088739746,99.42947702060222,1.0,4.0,4.0,-0.6,,,,,,,,,,,,,,,,,
O_kgDOCt_2jw,reconurge,reconurge,https://github.com/reconurge,,,https://avatars.githubusercontent.com/u/182449807?v=4,2026-01-01,2026-04-01,1342.0,2767.0,1.0618479880774965,99.4215530903328,1.0,3.0,5.0,-0.5,,,,,,,,,,,,,,,,,
O_kgDOC8WENg,Gen-Verse,Princeton-AI,https://github.com/Gen-Verse,https://yangling0818.github.io/,"Open-source research from Princeton AI Lab, led by Ling Yang and Mengdi Wang",https://avatars.githubusercontent.com/u/197493814?v=4,2026-01-01,2026-04-01,3725.0,8363.0,1.2451006711409396,99.54833597464342,0.8182966889101196,9.0,15.0,0.5,98.265002290426,0.1398346000165784,0.0,2.0,-0.998,,,,,,,,230.0,3138.0,2.138,19.74025974025974,0.0418687110733019
O_kgDOC0ce6g,shareAI-lab,shareAI-Lab,https://github.com/shareAI-lab,shareAI-Lab.com,Hacking & Accelerating & Saving the World,https://avatars.githubusercontent.com/u/189210346?v=4,2026-01-01,2026-04-01,18861.0,41552.0,1.2030645246805578,99.51664025356575,0.7654097212956553,13.0,25.0,0.9230769230769232,99.24415941365092,0.2345902787043447,463.0,85.0,-0.915,,,,,,,,,,,,
O_kgDOC8thhw,oinone,Oinone,https://github.com/oinone,https://www.oinone.top,"Oinone, an AI-Powered Low-Code Framework positioned as infrastructure for AI-Native applications.",https://avatars.githubusercontent.com/u/197878151?v=4,2026-01-01,2026-04-01,1111.0,2253.0,1.027902790279028,99.38985736925515,0.9800945145288956,11.0,11.0,0.0,17.951213925790196,0.0199054854711043,,,,,,,,,,,,,,,
O_kgDOCSTXXw,ArcadeAI,Arcade.dev,https://github.com/ArcadeAI,https://docs.arcade.dev,Home of Arcade.dev,https://avatars.githubusercontent.com/u/153409375?v=4,2026-01-01,2026-04-01,1623.0,1710.0,0.0536044362292051,78.74801901743265,0.12781284987988,37.0,42.0,0.1351351351351351,88.96014658726523,0.2976078298781881,1227.0,16617.0,12.54278728606357,97.80669144981414,0.1767288657013879,874.0,99741.0,98.741,99.93011879804332,0.3978504545405438,,,,,
MDEyOk9yZ2FuaXphdGlvbjc5MDYyOQ==,gocardless,GoCardless,https://github.com/gocardless,https://gocardless.com,,https://avatars.githubusercontent.com/u/790629?v=4,2026-01-01,2026-04-01,1864.0,2214.0,0.1877682403433476,95.3565768621236,0.3596311181978529,16.0,59.0,2.6875,99.83967017865322,0.640368881802147,,,,,,,,,,,,,,,
O_kgDOCFPIIw,maximhq,Maxim AI,https://github.com/maximhq,https://getmaxim.ai,Enterprise-grade framework for testing and monitoring AI applications.,https://avatars.githubusercontent.com/u/139708451?v=4,2026-01-01,2026-04-01,1473.0,3304.0,1.243041412084182,99.540412044374,0.4487758640266225,27.0,64.0,1.3703703703703705,99.54191479615208,0.5512241359733774,41.0,930.0,-0.07,,,,,,,,,,,,
O_kgDOCdz30g,moeru-ai,Moeru AI,https://github.com/moeru-ai,https://moeru.ai,Does kindness plus sadness equal to zero?,https://avatars.githubusercontent.com/u/165476306?v=4,2026-01-01,2026-04-01,18746.0,36688.0,0.957110850314734,99.34231378763867,0.5072971066829955,23.0,79.0,2.4347826086956523,99.82821804855703,0.3621811225853537,174018.0,442710.0,1.544047167534393,41.486988847583646,0.1305217707316507,,,,,,1.0,3.0,-0.997,,
O_kgDODxWJXg,DevAgentForge,Claude Agent Forge,https://github.com/DevAgentForge,,Claude Agent Forge,https://avatars.githubusercontent.com/u/253069662?v=4,2026-01-01,2026-04-01,1568.0,3047.0,0.9432397959183674,99.32646592709985,1.0,3.0,4.0,-0.6,,,,,,,,,,,,,,,,,
O_kgDODtMgFQ,batrachianai,Batrachian AI,https://github.com/batrachianai,https://www.batrachian.ai,Leap Forward in AI,https://avatars.githubusercontent.com/u/248717333?v=4,2026-01-01,2026-04-01,1329.0,2673.0,1.0112866817155757,99.37400950871633,0.9264769975530536,6.0,11.0,0.1,83.61200183234081,0.0735230024469463,,,,,,,,,,,,,,,
O_kgDODtZjSQ,AutoMaker-Org,AutoMaker Org,https://github.com/AutoMaker-Org,automaker.app,,https://avatars.githubusercontent.com/u/248931145?v=4,2026-01-01,2026-04-01,1242.0,3057.0,1.461352657004831,99.62757527733756,0.5021867384590817,23.0,41.0,0.782608695652174,99.07237746220795,0.4978132615409183,,,,,,,,,,,,,,,
O_kgDOBeGBuw,moonshine-ai,Moonshine AI,https://github.com/moonshine-ai,https://moonshine.ai,"Fast, low-resource, private-by-design AI - https://discord.gg/27qp9zSRXF",https://avatars.githubusercontent.com/u/98664891?v=4,2026-01-01,2026-04-01,3611.0,8044.0,1.2276377734699528,99.5324881141046,0.6735379441840385,11.0,20.0,0.8181818181818182,99.13536417773706,0.1979125891058527,86.0,412.0,-0.588,,,524.0,3829.0,2.829,83.36827393431166,0.1285494667101089,,,,,
MDEyOk9yZ2FuaXphdGlvbjMxNjExNzQ2,open-dingtalk,钉钉开放平台团队,https://github.com/open-dingtalk,,,https://avatars.githubusercontent.com/u/31611746?v=4,2026-01-01,2026-04-01,2856.0,2885.0,0.0101540616246498,32.48811410459588,0.192699303281113,8.0,8.0,-0.2,,,,,,,,3307.0,161569.0,47.85666767462958,99.65059399021663,0.8073006967188869,,,,,
O_kgDODap2ng,EverMind-AI,EverMind-AI,https://github.com/EverMind-AI,,,https://avatars.githubusercontent.com/u/229275294?v=4,2026-01-01,2026-04-01,2872.0,5698.0,0.983983286908078,99.3660855784469,0.886059269979929,7.0,13.0,0.3,96.54718277599632,0.1139407300200709,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjU0NDM1MzEz,lukilabs,Craft Docs,https://github.com/lukilabs,https://craft.do,,https://avatars.githubusercontent.com/u/54435313?v=4,2026-01-01,2026-04-01,5698.0,12067.0,1.117760617760618,99.45324881141046,0.6193546416215363,9.0,11.0,0.1,83.61200183234081,0.0250276722663418,6901.0,144049.0,19.873641501231702,98.69888475836431,0.355617686112122,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjE4MTE4MzEz,Devlight,Devlight,https://github.com/Devlight,http://devlight.io,"We deliver the right results in terms of efficiency, performance, interoperability, and user experience comprehensive technology.",https://avatars.githubusercontent.com/u/18118313?v=4,2026-01-01,2026-04-01,6368.0,11957.0,0.8776695979899497,99.3026941362916,1.0,,,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjIyOTU2NTIw,FunctionClub,Function Club,https://github.com/FunctionClub,http://function.club,由于管理员/组织成员沉迷于学习，本组织所有程序更新维护无限期暂停,https://avatars.githubusercontent.com/u/22956520?v=4,2026-01-01,2026-04-01,1987.0,3730.0,0.8772018117765475,99.2947702060222,1.0,,,,,,,,,,,,,,,,,,,,
O_kgDOD5KEXQ,PeonPing,PeonPing,https://github.com/PeonPing,peonping.com,,https://avatars.githubusercontent.com/u/261260381?v=4,2026-01-01,2026-04-01,1994.0,4223.0,1.117853560682046,99.46117274167987,0.4322439629695131,51.0,116.0,1.2745098039215683,99.48465414567109,0.5677560370304868,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjY3MzY1MjE1,volcengine,Volcengine,https://github.com/volcengine,https://www.volcengine.cn/,,https://avatars.githubusercontent.com/u/67365215?v=4,2026-01-01,2026-04-01,9081.0,29864.0,2.288624600814888,99.73851030110936,0.3132882599189902,197.0,312.0,0.583756345177665,98.66010077874483,0.3029379579194514,125582.0,483332.0,2.848736283862337,82.8996282527881,0.165018821490031,38134.0,291603.0,6.646798132899774,95.52760307477288,0.2187549606715272,,,,,
MDEyOk9yZ2FuaXphdGlvbjQyMTY5NTIz,teadocs,Teadocs,https://github.com/teadocs,http://teadocs.cn/,Teadocs文档生成系统以及用Teadocs生成的文档的仓库。,https://avatars.githubusercontent.com/u/42169523?v=4,2026-01-01,2026-04-01,1923.0,3558.0,0.8502340093603744,99.27892234548337,1.0,1.0,1.0,-0.9,,,33.0,5.0,-0.995,,,,,,,,,,,,
O_kgDOB6g3rw,ComposioHQ,Composio,https://github.com/ComposioHQ,https://composio.dev,Composio equips agents with well-crafted tools empowering them to tackle complex tasks,https://avatars.githubusercontent.com/u/128464815?v=4,2026-01-01,2026-04-01,40991.0,87171.0,1.126588763387085,99.4770206022187,0.4056802762856627,10.0,43.0,3.3,99.87402656894182,0.2037281410700187,108807.0,688820.0,5.330658873050447,93.4200743494424,0.2400911291682095,141398.0,327991.0,1.3196296977326412,52.41090146750524,0.1505004534761091,,,,,
O_kgDODIbJmw,MemTensor,OpenMem,https://github.com/MemTensor,,,https://avatars.githubusercontent.com/u/210160027?v=4,2026-01-01,2026-04-01,3528.0,8246.0,1.3373015873015872,99.58795562599047,0.5189772052791666,30.0,49.0,0.6333333333333333,98.78607420980302,0.3626763093349964,484.0,7263.0,6.263,94.90706319702602,0.118346485385837,991.0,665.0,-0.335,,,,,,,
O_kgDODffAjw,ValueCell-ai,ValueCell.ai,https://github.com/ValueCell-ai,valuecell.ai,,https://avatars.githubusercontent.com/u/234340495?v=4,2026-01-01,2026-04-01,7668.0,15517.0,1.023604590505999,99.38193343898574,0.7060769932841227,18.0,30.0,0.6666666666666666,98.8891433806688,0.2939230067158773,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjIyNjAwNjg0,brain-research,Brain Research,https://github.com/brain-research,,,https://avatars.githubusercontent.com/u/22600684?v=4,2026-01-01,2026-04-01,1150.0,2100.0,0.8260869565217391,99.25515055467513,1.0,,,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjExOTI5MTMz,strongdm,strongdm,https://github.com/strongdm,,,https://avatars.githubusercontent.com/u/11929133?v=4,2026-01-01,2026-04-01,1713.0,3384.0,0.9754816112084064,99.3581616481775,0.7493079997991334,8.0,17.0,0.7,98.9750343563903,0.2506920002008665,5.0,176.0,-0.824,,,,,,,,,,,,
O_kgDODOOtJQ,Piebald-AI,Piebald,https://github.com/Piebald-AI,https://piebald.ai,The ultimate agentic AI control experience for developers.,https://avatars.githubusercontent.com/u/216247589?v=4,2026-01-01,2026-04-01,3699.0,9598.0,1.5947553392808866,99.65927099841522,0.363298209183445,25.0,59.0,1.36,99.53046266605588,0.2709709065517434,1801579.0,10582439.0,4.873979991995911,92.26765799256503,0.3657308842648116,,,,,,,,,,
O_kgDOB9V6rA,SamurAIGPT,SamurAIGPT,https://github.com/SamurAIGPT,,,https://avatars.githubusercontent.com/u/131431084?v=4,2026-01-01,2026-04-01,11618.0,12695.0,0.092700981236013,88.50237717908082,0.5420114433765195,16.0,66.0,3.125,99.86257443884564,0.4579885566234803,563.0,120.0,-0.88,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjM3MjcyNzk4,rustwasm,Rust and WebAssembly,https://github.com/rustwasm,https://rustwasm.github.io/,🦀 + 🕸️ = 💖,https://avatars.githubusercontent.com/u/37272798?v=4,2026-01-01,2026-04-01,1462.0,3528.0,1.4131326949384404,99.61965134706816,0.5281071852836628,,1.0,,,,33951.0,195011.0,4.743895614267621,91.7100371747212,0.471892814716337,,,,,,5.0,20.0,-0.98,,
O_kgDODfsF2g,open-gigaai,GigaAI,https://github.com/open-gigaai,https://gigaai.cc/,,https://avatars.githubusercontent.com/u/234554842?v=4,2026-01-01,2026-04-01,3592.0,6441.0,0.7931514476614699,99.2472266244057,1.0,5.0,5.0,-0.5,,,,,,,,38.0,30.0,-0.97,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjMwMDEyNTY4,hencoder,HenCoder,https://github.com/hencoder,http://hencoder.com,HenCoder 项目的练习所，最后一公里。,https://avatars.githubusercontent.com/u/30012568?v=4,2026-01-01,2026-04-01,1123.0,2012.0,0.7916295636687445,99.23930269413628,1.0,,,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjEyNjcxMTM=,kakao,kakao,https://github.com/kakao,http://tech.kakao.com/,,https://avatars.githubusercontent.com/u/1267113?v=4,2026-01-01,2026-04-01,2799.0,4874.0,0.7413361914969632,99.14421553090332,0.5439979471963092,18.0,47.0,1.6111111111111112,99.63353183692166,0.4560020528036906,,,,,,552.0,199.0,-0.801,,,,,,,
O_kgDODJ88dA,agentscope-ai,AgentScope-AI,https://github.com/agentscope-ai,,,https://avatars.githubusercontent.com/u/211762292?v=4,2026-01-01,2026-04-01,21914.0,42671.0,0.9472027014693803,99.33438985736926,0.3798485002201652,131.0,259.0,0.9770992366412212,99.27851580393954,0.3544483281163915,1420.0,2452.0,0.7267605633802817,14.79553903345725,0.0049044562693003,5607.0,227748.0,39.61851257356875,99.44095038434662,0.2607987153941428,,,,,
O_kgDOBZLi-Q,truefoundry,TrueFoundry,https://github.com/truefoundry,https://truefoundry.com,"Build fast, secure and cost-efficient ML/LLM Apps",https://avatars.githubusercontent.com/u/93512441?v=4,2026-01-01,2026-04-01,4365.0,4455.0,0.0206185567010309,51.95324881141046,0.1961273277812689,68.0,74.0,0.088235294117647,80.13628034814475,0.3315526651308196,1444.0,6160.0,3.2659279778393353,85.98513011152417,0.0895615042562617,1705.0,144172.0,83.558357771261,99.86023759608663,0.3827585028316495,,,,,
O_kgDOB601Ng,likec4,LikeC4,https://github.com/likec4,https://likec4.dev,"Visualize, collaborate, and evolve the software architecture with always actual and live diagrams",https://avatars.githubusercontent.com/u/128791862?v=4,2026-01-01,2026-04-01,1108.0,2952.0,1.6642599277978338,99.67511885895404,0.4041783154999802,23.0,31.0,0.3478260869565217,97.10833715071004,0.3188707418307498,4992.0,32941.0,5.598758012820513,93.60594795539032,0.2769509426692699,,,,,,,,,,
O_kgDOBfy2Mw,LambdaLabsML,LambdaLabsML,https://github.com/LambdaLabsML,,,https://avatars.githubusercontent.com/u/100447795?v=4,2026-01-01,2026-04-01,1137.0,2007.0,0.7651715039577837,99.1838351822504,1.0,6.0,8.0,-0.2,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjQ0MDM0NzUy,sipeed,Sipeed,https://github.com/sipeed,sipeed.com,AIoT opensource hardware platform,https://avatars.githubusercontent.com/u/44034752?v=4,2026-01-01,2026-04-01,18796.0,38420.0,1.0440519259416898,99.40570522979397,0.5099458533577776,178.0,327.0,0.8370786516853933,99.15254237288136,0.4900541466422222,,,,,,412.0,137.0,-0.863,,,,,,,
O_kgDODAeRJw,Kilo-Org,Kilo Code,https://github.com/Kilo-Org,https://kilo.ai,Kilo is the all-in-one agentic engineering platform.,https://avatars.githubusercontent.com/u/201822503?v=4,2026-01-01,2026-04-01,13362.0,17478.0,0.3080377189043556,97.40887480190176,0.35888818791442,1156.0,1478.0,0.2785467128027681,96.07191937700412,0.3957407024060892,5537.0,464962.0,82.97363193064837,99.40520446096654,0.2453711096794907,,,,,,,,,,
O_kgDODhuJPw,getarcaneapp,Arcane,https://github.com/getarcaneapp,https://getarcane.app,"Modern Docker Management, Designed for Everyone",https://avatars.githubusercontent.com/u/236685631?v=4,2026-01-01,2026-04-01,3260.0,5109.0,0.5671779141104294,98.77971473851032,0.5633524670210289,15.0,43.0,1.8666666666666667,99.66788822721028,0.4366475329789709,,,,,,,,,,,,,,,
O_kgDODszxqA,ArenaMatrix,ArenaMatrix™ 阿瑞娜矩阵,https://github.com/ArenaMatrix,,"Simplifying competitive interactions for the AI Era. Accessible, High-Performance, and Deterministic.",https://avatars.githubusercontent.com/u/248312232?v=4,2026-01-01,2026-04-01,1054.0,1843.0,0.7485768500948766,99.16006339144216,1.0,5.0,5.0,-0.5,,,,,,,,,,,,,,,,,
O_kgDOCPDPgQ,DataArcTech,DataArcTech,https://github.com/DataArcTech,,Welcome to DataArc Tech Inc.,https://avatars.githubusercontent.com/u/149999489?v=4,2026-01-01,2026-04-01,1350.0,2366.0,0.7525925925925926,99.16798732171156,0.9933379371759152,10.0,10.0,0.0,17.951213925790196,0.0066620628240848,,,,,,,,,,,,,,,
O_kgDODsaPtA,durable-streams,Durable Streams,https://github.com/durable-streams,,The open protocol for real-time sync to client applications,https://avatars.githubusercontent.com/u/247893940?v=4,2026-01-01,2026-04-01,1138.0,1411.0,0.2398945518453427,96.54516640253566,0.2214985014654494,11.0,14.0,0.2727272727272727,95.87723316536876,0.1710192047238937,1378.0,55288.0,39.12191582002903,99.07063197026022,0.6074822938106568,7.0,266.0,-0.734,,,,,,,
O_kgDODC72NA,Chainlift,Chainlift,https://github.com/Chainlift,https://www.chainlift.io,Chainlift helps startups and small businesses build websites.,https://avatars.githubusercontent.com/u/204404276?v=4,2026-01-01,2026-04-01,1840.0,3201.0,0.7396739130434783,99.13629160063392,1.0,5.0,7.0,-0.3,,,25.0,529.0,-0.471,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjM0NTk3Mjcz,ZJULearning,ZJULearning,https://github.com/ZJULearning,,,https://avatars.githubusercontent.com/u/34597273?v=4,2026-01-01,2026-04-01,1510.0,2602.0,0.7231788079470198,99.10459587955626,1.0,3.0,3.0,-0.7,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjg5MDY2ODM3,tencent-connect,tencent-connect,https://github.com/tencent-connect,,,https://avatars.githubusercontent.com/u/89066837?v=4,2026-01-01,2026-04-01,1622.0,3335.0,1.056103575832306,99.4136291600634,0.283051980266614,36.0,41.0,0.1388888888888889,89.38387540082455,0.2383658748972901,80.0,41878.0,40.878,99.1449814126394,0.1991419967522281,2030.0,55817.0,26.496059113300493,99.02166317260657,0.2794401480838677,,,,,
O_kgDODBP-bA,agent-infra,Agent Infra,https://github.com/agent-infra,,,https://avatars.githubusercontent.com/u/202636908?v=4,2026-01-01,2026-04-01,2192.0,3648.0,0.6642335766423357,99.05705229793978,0.5477045658813371,,4.0,,,,19828.0,1531.0,-0.922785959249546,,,461.0,33478.0,32.478,99.2313067784766,0.4522954341186628,,,,,
MDEyOk9yZ2FuaXphdGlvbjE5NjA1MTQw,HackerShackOfficial,Hacker Shack,https://github.com/HackerShackOfficial,https://www.youtube.com/channel/UCEcNXmr7DYq1XxpWHSxaN0w,Creating open source code for techy DIY videos,https://avatars.githubusercontent.com/u/19605140?v=4,2026-01-01,2026-04-01,1325.0,2252.0,0.699622641509434,99.0649762282092,1.0,,,,,,,,,,,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjMyNDg2OTI=,audiocogs,Audiocogs,https://github.com/audiocogs,,,https://avatars.githubusercontent.com/u/3248692?v=4,2026-01-01,2026-04-01,1615.0,2882.0,0.7845201238390093,99.23137876386689,0.886078316706129,,,,,,9644.0,18718.0,0.9408958938199916,21.2639405204461,0.1139216832938708,,,,,,,,,,
MDEyOk9yZ2FuaXphdGlvbjg5MTkxNzI3,pingdotgg,Ping.gg,https://github.com/pingdotgg,https://ping.gg/,We build tools for modern devs,https://avatars.githubusercontent.com/u/89191727?v=4,2026-01-01,2026-04-01,6453.0,13971.0,1.1650395165039515,99.50079239302694,0.4677366252325536,113.0,181.0,0.6017699115044248,98.72881355932203,0.4652356691222927,234814.0,448857.0,0.9115427529874708,20.63197026022305,0.0670277056451538,,,,,,,,,,
O_kgDOCP5DbA,OrionStarAI,OrionStarAI,https://github.com/OrionStarAI,https://www.orionstar.com/,A globally leading AI service robot research and development company.,https://avatars.githubusercontent.com/u/150881132?v=4,2026-01-01,2026-04-01,1115.0,2050.0,0.8385650224215246,99.26307448494454,0.7847902969384157,9.0,13.0,0.3,96.54718277599632,0.2152097030615842,773.0,426.0,-0.574,,,,,,,,,,,,
