company_id,company_name,company_type,homepage_url,github_owner_url,quarter_start,quarter_end,github_stars_start,github_stars_end,github_stars_growth_rate,github_stars_growth_percentile,github_stars_final_weight,github_contributors_start,github_contributors_end,github_contributors_growth_rate,github_contributors_growth_percentile,github_contributors_final_weight,npm_downloads_start,npm_downloads_end,npm_downloads_growth_rate,npm_downloads_growth_percentile,npm_downloads_final_weight,pypi_downloads_start,pypi_downloads_end,pypi_downloads_growth_rate,pypi_downloads_growth_percentile,pypi_downloads_final_weight,huggingface_downloads_start,huggingface_downloads_end,huggingface_downloads_growth_rate,huggingface_downloads_growth_percentile,huggingface_downloads_final_weight,huggingface_likes_start,huggingface_likes_end,huggingface_likes_growth_rate,huggingface_likes_growth_percentile,huggingface_likes_final_weight,country,description,linkedin_url,logo_url
1717f71f-54c9-404a-ab78-2bc793358268,ValueCell.ai,predicted_company,valuecell.ai,https://github.com/ValueCell-ai,2025-10-01,2026-01-01,0.0,7777.0,76.77,99.97981836528758,0.6097210652464273,4.0,17.0,2.4,99.61227786752828,0.3902789347535728,,,,,,,,,,,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/234340495?v=4
15fecd18-c7d3-4745-8c7e-944c44d0d161,Openspec,company,https://openspec.dev,https://github.com/Fission-AI,2025-10-01,2026-01-01,176.0,14753.0,82.82386363636364,100.0,0.4282878199924073,3.0,19.0,2.8,99.78998384491116,0.2907483564792879,766.0,6753.0,7.815926892950392,85.84905660377359,0.2809638235283049,,,,,,,,,,,,,,,,,,,
ef797b05-f62f-459b-a477-53cc1de502c9,RunAnywhere,company,https://www.runanywhere.ai,https://github.com/RunanywhereAI,2025-10-01,2026-01-01,42.0,3509.0,34.09,99.93945509586275,0.8845444165148484,2.0,6.0,0.2,89.7092084006462,0.1154555834851516,,,,,,,,,,,,,,,,,,,,,United States,"RunAnywhere enables on device AI deployment, intelligently routing LLM requests for faster, private, and cost-efficient performance.",,https://images.crunchbase.com/image/upload/t_cb-default-original/dbca9364dce6432cb20a449b4567ab97
c34d2fff-91e7-487d-b1c0-52c8ddeec654,Kaiju Engine,company,https://kaijuengine.org,https://github.com/KaijuEngine,2025-10-01,2026-01-01,93.0,3956.0,38.56,99.95963673057516,0.6296507868097987,2.0,15.0,2.0,99.4507269789984,0.3703492131902013,,,,,,,,,,,,,,,,,,,,,United States,,,https://avatars.githubusercontent.com/u/151230009?v=4
30dbcfcb-2a56-443c-8f0a-76b7e16ce8c2,KeygraphHQ,company,https://keygraph.io,https://github.com/KeygraphHQ,2025-10-01,2026-01-01,0.0,3106.0,30.06,99.87891019172554,1.0,1.0,3.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/182008209?v=4
1250dc4a-a7f9-40e2-8a3f-154699e8eb73,GitHub Store,company,https://www.github-store.org,https://github.com/OpenHub-Store,2025-10-01,2026-01-01,0.0,2735.0,26.35,99.85872855701312,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,," A free, open-source app store for GitHub releases — browse, discover, and install apps with one click. Powered by Kotlin for Android and Desktop",,https://avatars.githubusercontent.com/u/253768149?v=4
fc0581e1-1e9b-42fc-814d-f02ea277500f,scanopy,company,https://scanopy.net,https://github.com/scanopy,2025-10-01,2026-01-01,0.0,3467.0,33.67,99.91927346115035,0.6697707241660354,1.0,12.0,1.4,99.06300484652664,0.3302292758339645,,,,,,,,,,,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/249509125?v=4
1919ecc5-3949-4626-aef7-3aad9032f5bb,Zensical,predicted_company,https://zensical.org,https://github.com/zensical,2025-10-01,2026-01-01,0.0,2302.0,22.02,99.81836528758828,1.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,Adaptive systems for evolving ideas,,https://avatars.githubusercontent.com/u/152389683?v=4
c66ffc22-67a6-43b9-b8d0-d06df3ca166c,MemMachine,company,https://memmachine.ai,https://github.com/MemMachine,2025-10-01,2026-01-01,40.0,3238.0,31.38,99.89909182643795,0.5218748251638867,11.0,28.0,1.5454545454545454,99.22455573505654,0.421056197184243,,,,,,225.0,310.0,0.3777777777777777,37.878787878787875,0.0570689776518702,,,,,,,,,,,,MemMachine is the most accurate open-source memory for stateful AI agents and LLM applications.,https://www.linkedin.com/in/jingxie/,https://images.crunchbase.com/image/upload/t_cb-default-original/5544adabfdee451096b40ba7fac604bf
6d5f5ece-67b1-459e-bb95-2732359cf040,diVine,predicted_company,https://divine.video,https://github.com/divinevideo,2025-10-01,2026-01-01,1.0,195.0,0.95,95.5196770938446,0.2967245718504999,1.0,23.0,3.6,99.93537964458804,0.7032754281495002,,,,,,,,,,,,,,,,,,,,,,6-second social videos without AI slop,,https://avatars.githubusercontent.com/u/244841795?v=4
5668080b-e360-4bf5-b3a6-e601753acde1,Vibium,potential_company,https://vibium.com,https://github.com/VibiumDev,2025-10-01,2026-01-01,76.0,2084.0,19.84,99.79818365287588,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,The fastest way to automate a browser,,https://avatars.githubusercontent.com/u/249011745?v=4
5ff2ab47-0ecd-480d-acb4-14f994b9f406,Cavira,company,https://openmemory.cavira.app,https://github.com/CaviraOSS,2025-10-01,2026-01-01,244.0,3659.0,13.995901639344265,99.73763874873865,0.4842415126599592,2.0,26.0,4.2,100.0,0.384957370718023,0.0,493.0,3.93,79.24528301886792,0.1308011166220178,,,,,,,,,,,,,,,,United States,Building unbeatable OSS tools for the community,,https://avatars.githubusercontent.com/u/214697751?v=4
7867d966-fc62-4246-8d7b-e0eba10ddb10,Samui,company,https://samui.build,https://github.com/samui-build,2025-10-01,2026-01-01,19.0,153.0,0.53,93.19878910191726,0.2274012500464392,2.0,20.0,3.0,99.85460420032312,0.7725987499535606,,,,,,,,,,,,,,,,,,,,,,Open Source Solana wallet and toolbox for builders,,https://avatars.githubusercontent.com/u/187598270?v=4
a31a2992-0254-49a2-bcb4-30b9461031b9,Merit Systems,company,https://www.merit.systems,https://github.com/Merit-Systems,2025-10-01,2026-01-01,493.0,777.0,0.5760649087221096,93.4611503531786,0.482598684352885,8.0,39.0,3.875,99.96768982229402,0.517401315647115,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,United States,Merit Systems aims to solve the ''attribution problem'' in software development.,https://www.linkedin.com/company/meritsystems,https://images.crunchbase.com/image/upload/t_cb-default-original/df48d3b4a7bd497a8af05c527a316ba0
1912a4e9-5a85-4086-ac77-35b0eaa8692d,Deepnote,company,https://www.deepnote.com,https://github.com/deepnote,2025-10-01,2026-01-01,0.0,2483.0,23.83,99.83854692230072,0.5197733968538983,3.0,13.0,1.6,99.30533117932148,0.2753126838688998,0.0,845.0,7.45,84.90566037735849,0.2049139192772018,,,,,,,,,,,,,,,,United States,"Deepnote is a collaborative data science notebook for teams that is shareable, Jupyter-compatible, and runs in the cloud.",https://www.linkedin.com/company/deepnote/,https://images.crunchbase.com/image/upload/t_cb-default-original/mskeswxmzvkxizuuqvmy
047eafd2-e6f6-4612-b336-788ff273e487,Kayba,predicted_company,Kayba.ai,https://github.com/kayba-ai,2025-10-01,2026-01-01,0.0,1644.0,15.44,99.77800201816348,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/238284021?v=4
cbf76d8c-1a64-4da2-9150-daab225935a2,vuepont,company,http://elevenlabs-ui-vue.com,https://github.com/vuepont,2025-10-01,2026-01-01,18.0,750.0,6.5,99.14228052472252,0.5616095418143372,1.0,19.0,2.8,99.78998384491116,0.4383904581856628,,,,,,,,,,,,,,,,,,,,,,Bridging the gap between Vue and React ecosytem,,https://avatars.githubusercontent.com/u/241883587?v=4
c419f734-649d-4552-a874-61bcf8baabb9,Evermind,company,https://evermind.ai,https://github.com/EverMind-AI,2025-10-01,2026-01-01,4.0,1418.0,13.18,99.71745711402625,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,"Evermind steps into that gap with an open memory layer that lets agents carry context, preferences, and history forward.",,https://images.crunchbase.com/image/upload/t_cb-default-original/404b49ffe966471099cdd9855e8c0700
a3be88bd-5349-43fe-bd6b-5b8bbc38d66e,reconurge,company,https://flowsint.io,https://github.com/reconurge,2025-10-01,2026-01-01,0.0,1371.0,12.71,99.67709384460142,1.0,1.0,3.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/182449807?v=4
aa8da2be-6ac4-4b63-9102-fc92b7b8a352,InsForge,company,https://insforge.dev,https://github.com/InsForge,2025-10-01,2026-01-01,564.0,974.0,0.7269503546099291,94.55095862764884,0.4570063686398284,8.0,36.0,3.5,99.90306946688207,0.4396950986887124,924.0,1454.0,0.5735930735930735,36.79245283018868,0.1032985326714591,,,,,,,,,,,,,,,,United States,InsForge is an AI native backend platform.,linkedin.com/company/insforge,https://images.crunchbase.com/image/upload/t_cb-default-original/1987bacd15214e30813781baa755bc1e
b65c0835-8969-4cb2-8511-d53ee27fa202,Every Media,company,https://every.to,https://github.com/EveryInc,2025-10-01,2026-01-01,252.0,3912.0,14.523809523809524,99.75782038345106,0.6708931344911074,6.0,12.0,1.0,98.48142164781906,0.3291068655088924,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,United States,Every Media is a business newsletter that publishes analysis and comments from practitioners.,https://www.linkedin.com/company/everyinc/,https://images.crunchbase.com/image/upload/t_cb-default-original/pym5aei7yjwzn8t35dkw
45944247-a15a-4d14-a294-fa0a60d2dc0b,Intugle,predicted_company,https://intugle.ai,https://github.com/Intugle,2025-10-01,2026-01-01,12.0,143.0,0.43,92.19979818365287,0.1837462635962509,8.0,23.0,1.875,99.38610662358644,0.816253736403749,,,,,,,,,,,,,,,,,,,,,United States,Intugle,,https://avatars.githubusercontent.com/u/219225325?v=4
0208b7d4-b550-4955-a274-4196b5467d6c,AutoMaker Org,potential_company,automaker.app,https://github.com/AutoMaker-Org,2025-10-01,2026-01-01,66.0,1262.0,11.62,99.6367305751766,1.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/248931145?v=4
3360dcb4-957c-4ce0-8dda-6fc8e0642a78,Batrachian AI,company,https://www.batrachian.ai,https://github.com/batrachianai,2025-10-01,2026-01-01,0.0,1381.0,12.81,99.69727547931384,0.8833480244018441,1.0,6.0,0.2,89.7092084006462,0.1166519755981559,,,,,,,,,,,,,,,,,,,,,,Leap Forward in AI,,https://avatars.githubusercontent.com/u/248717333?v=4
941ab48e-dded-4724-a2e1-f24d46e715bf,vlt,company,https://vlt.sh,https://github.com/vltpkg,2025-10-01,2026-01-01,665.0,702.0,0.0556390977443609,60.302724520686176,0.3113115929813151,12.0,12.0,0.0,30.37156704361874,0.0910055320470299,2209.0,1086166.0,490.7003168854685,100.0,0.597682874971655,,,,,,,,,,,,,,,,,,,
08ebc190-5c03-49e9-b983-be68fef7ab07,CloudPirates.io,predicted_company,https://www.cloudpirates.io,https://github.com/CloudPirates-io,2025-10-01,2026-01-01,160.0,366.0,1.2875,96.3673057517659,0.3828078274217033,24.0,77.0,2.2083333333333335,99.54765751211632,0.6171921725782966,,,,,,,,,,,,,,,,,,,,,Germany,,,https://avatars.githubusercontent.com/u/130040816?v=4
ccf413a0-02c9-46f2-816f-c880f816508c,OpsiMate,company,https://www.opsimate.com,https://github.com/OpsiMate,2025-10-01,2026-01-01,105.0,192.0,0.8285714285714286,95.05549949545912,0.268248479079112,11.0,32.0,1.9090909090909092,99.4184168012924,0.731751520920888,,,,,,,,,,,,,,,,,,,,,,,,https://avatars.githubusercontent.com/u/217343843?v=4
cddf9449-9c8e-441c-ac5c-eac2aaebcf96,agentjido,company,https://agentjido.xyz,https://github.com/agentjido,2025-10-01,2026-01-01,701.0,1071.0,0.5278174037089871,93.15842583249244,0.5004461718709561,12.0,45.0,2.75,99.74151857835218,0.499553828129044,,,,,,,,,,,,,,,,,,,,,,,,
903678c8-e8e0-4bf5-b426-bb2fae25cf6a,Wisent AI,company,https://www.wisent.ai,https://github.com/wisent-ai,2025-10-01,2026-01-01,321.0,331.0,0.0311526479750778,44.43995963673058,0.175724687253754,7.0,8.0,0.1428571428571428,84.52342487883683,0.1756205609862344,,,,,,2.0,25999.0,258.99,100.0,0.6289510520172151,61.0,129.0,0.29,75.47169811320755,0.0197036997427963,1.0,1.0,-0.99,,,,,,
586ff94f-973d-40fc-a839-b49121676439,Piebald,company,https://piebald.ai,https://github.com/Piebald-AI,2025-10-01,2026-01-01,343.0,3754.0,9.944606413994167,99.53582240161452,0.4813185337028946,8.0,25.0,2.125,99.51534733441034,0.3760279418483278,303.0,841.0,1.7755775577557755,65.09433962264151,0.1426535244487776,,,,,,,,,,,,,,,,,,,
3d37b905-5e4d-4017-a768-4cbc328b2292,Tempo,investor_firm,https://tempo.xyz,https://github.com/tempoxyz,2025-10-01,2026-01-01,5.0,608.0,5.08,98.82946518668012,0.4672321303329087,15.0,46.0,2.066666666666667,99.48303715670436,0.5327678696670913,,,,,,,,,,,,,,,,,,,,,United States,Tempo is a Layer-1 blockchain specifically designed for payments incubated by Stripe and Paradigm.,https://www.linkedin.com/company/tempo,https://images.crunchbase.com/image/upload/t_cb-default-original/d2dd56357e754c24a8fa83cb7b81eb49
